Unnamed: 0,Make,Model,Variant,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Body_Type,Doors,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Rear_Track,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Seating_Capacity,Seats_Material,Type,Start_/_Stop_Button,Audiosystem,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Distance_to_Empty,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Auto-Dimming_Rear-View_Mirror,Gear_Indicator,Engine_Immobilizer,Seat_Back_Pockets,ABS_(Anti-lock_Braking_System),Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Parking_Assistance,Key_Off_Reminder,Infotainment_Screen,Multifunction_Steering_Wheel,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,ESP_(Electronic_Stability_Program),Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,price,cluster
358,Bajaj,Qute (Re60),Qcar Cng,216,4,1.0,RWD (Rear Wheel Drive),"Front, Transverse",Injection,45.0,CNG,Hatchback,4,3.977853492333897,43 km/kg,5,160.0,Drum,Drum,Hydraulic Telescopic Shock Absorber,Hydraulic Telescopic Shock Absorber,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,11.84,16,4,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Manual,20.0,0,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Manual,Yes,Manual,Analog,1,1,Driver Only,Not Applicable,0,0,1,1,0,Driver frontal airbag,0,0,0,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,3962,2
359,Maruti Suzuki,Alto,Std,796,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,22.05,,5,160.0,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic",Coil spring gas filled shock absorbers with three link rigid axle and isolated trailing arms,1290 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,47.34,69,5,Fabric,Manual,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Internal_Boot_lid,350.0,0,1,0,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver Only,Not Applicable,1,0,1,0,0,Driver frontal airbag,0,0,0,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,4127,2
360,Maruti Suzuki,Alto,Std (O),796,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,22.05,,5,160.0,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic",Coil spring gas filled shock absorbers with three link rigid axle and isolated trailing arms,1290 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,47.34,69,5,Fabric,Manual,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Internal_Boot_lid,350.0,0,1,0,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver Only,Not Applicable,1,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",0,1,0,0,2,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,4198,2
361,Maruti Suzuki,Alto,Lxi,796,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,22.05,,5,160.0,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic","Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",1290 ,Electric_Power_Steering,Front_Power_Windows,1,Smart Key,46.36,69,5,Fabric,Manual,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Internal_Boot_lid,350.0,0,1,0,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,1,0,Driver frontal airbag,0,0,0,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,4940,2
362,Maruti Suzuki,Alto,Lxi (O),796,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,22.05,,5,160.0,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic","Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",1290 ,Electric_Power_Steering,Front_Power_Windows,1,Smart Key,47.34,69,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Internal_Boot_lid,350.0,0,1,0,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,"Internal, With Remote",Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,1,1,Driver frontal airbag,0,1,0,0,1,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,5000,2
363,Maruti Suzuki,Alto,Vxi,796,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,22.05,,5,160.0,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic","Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",1290 ,Electric_Power_Steering,Front_Power_Windows,1,Remote,47.34,69,5,Fabric,Manual,0,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,350.0,1,1,0,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"With Remote, Internal",Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",0,1,0,0,2,Rear sensors,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,5265,2
364,Maruti Suzuki,Alto,Lxi Cng (Cng +,796,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,CNG + Petrol,Hatchback,5,22.05,,5,160.0,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic","Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",1290 ,Electric_Power_Steering,Front_Power_Windows,1,Smart Key,46.36,69,5,Fabric,Manual,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Internal_Boot_lid,350.0,0,1,0,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,1,0,Driver frontal airbag,0,0,0,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,5677,2
365,Maruti Suzuki,Alto,Lxi (O) Cng (Cng +,796,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,CNG + Petrol,Hatchback,5,22.05,,5,160.0,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic","Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",1290 ,Electric_Power_Steering,Front_Power_Windows,1,Smart Key,47.34,69,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Internal_Boot_lid,350.0,0,1,0,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,"Internal, With Remote",Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,1,1,Driver frontal airbag,0,1,0,0,1,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,5728,2
366,Maruti Suzuki,Alto,Vxi Plus,796,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,22.05,,5,160.0,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic","Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",1290 ,Electric_Power_Steering,Front_Power_Windows,1,Remote,47.34,69,5,Fabric,Manual,0,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,350.0,1,1,0,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"Internal, With Remote",Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",0,1,0,0,2,Rear sensors,0,Touch Sensitive_Parking_Assistance,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,5454,2
367,Maruti Suzuki,S-Presso,Std,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,27.0,Petrol,Hatchback,5,21.4,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Torsion beam with coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,66.08,90,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Internal_Boot_lid,350.0,0,1,0,0,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Analog,Manual,Analog,1,1,Driver_Front_sun_Visor,,1,0,1,0,1,Driver frontal airbag,1,1,0,0,1,Rear sensors,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,5187,2
368,Maruti Suzuki,S-Presso,Std (O),998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,27.0,Petrol,Hatchback,5,21.4,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Torsion beam with coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,66.08,90,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Internal_Boot_lid,350.0,0,1,0,0,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Analog,Manual,Analog,1,1,Driver_Front_sun_Visor,,1,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,0,2,Rear sensors,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,5271,2
369,Maruti Suzuki,S-Presso,Lxi,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,27.0,Petrol,Hatchback,5,21.4,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Torsion beam with coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,66.08,90,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Internal_Boot_lid,350.0,0,1,0,0,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Analog,Manual,Analog,1,1,Driver_Front_sun_Visor,,1,0,1,0,1,Driver frontal airbag,1,1,0,0,1,Rear sensors,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,5726,2
370,Maruti Suzuki,S-Presso,Lxi (O),998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,27.0,Petrol,Hatchback,5,21.4,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Torsion beam with coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,66.08,90,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Internal_Boot_lid,350.0,0,1,0,0,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Analog,Manual,Analog,1,1,Driver_Front_sun_Visor,,1,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,0,2,Rear sensors,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,5810,2
371,Maruti Suzuki,S-Presso,Vxi,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,27.0,Petrol,Hatchback,5,21.7,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Torsion beam with coil spring,1540 ,Electric_Power_Steering,Front_Power_Windows,1,Remote,66.08,90,5,Fabric,Manual,0,USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,350.0,1,1,1,0,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog,1,1,Driver_Front_sun_Visor,,1,0,1,0,1,Driver frontal airbag,1,1,0,1,1,Rear sensors,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,6055,2
372,Maruti Suzuki,S-Presso,Vxi (O),998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,27.0,Petrol,Hatchback,5,21.7,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Torsion beam with coil spring,1540 ,Electric_Power_Steering,Front_Power_Windows,1,Remote,66.08,90,5,Fabric,Manual,0,USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,350.0,1,1,1,0,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog,1,1,Driver_Front_sun_Visor,,1,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,1,2,Rear sensors,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,6139,2
373,Maruti Suzuki,S-Presso,Vxi Ags,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,27.0,Petrol,Hatchback,5,21.7,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Torsion beam with coil spring,1540 ,Electric_Power_Steering,Front_Power_Windows,1,Remote,66.08,90,5,Fabric,AMT,0,USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,350.0,1,1,1,0,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog,1,1,Driver_Front_sun_Visor,,1,0,1,0,1,Driver frontal airbag,1,1,0,0,1,Rear sensors,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,6657,2
374,Maruti Suzuki,S-Presso,Vxi+,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,27.0,Petrol,Hatchback,5,21.7,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Torsion beam with coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,66.08,90,5,Fabric,Manual,0,USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,350.0,1,1,1,0,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Digital,1,1,Driver_Front_sun_Visor,,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,1,2,Rear sensors,0,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,0,0,0,0,0,0,0,0,6384,2
375,Maruti Suzuki,S-Presso,Vxi (O) Ags,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,27.0,Petrol,Hatchback,5,21.7,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Torsion beam with coil spring,1540 ,Electric_Power_Steering,Front_Power_Windows,1,Remote,66.08,90,5,Fabric,AMT,0,USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,350.0,1,1,1,0,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog,1,1,Driver_Front_sun_Visor,,1,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,1,2,Rear sensors,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,6741,2
376,Maruti Suzuki,S-Presso,Vxi+ Ags,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,27.0,Petrol,Hatchback,5,21.7,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Torsion beam with coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,66.08,90,5,Fabric,AMT,0,USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Digital,1,1,Driver_Front_sun_Visor,,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,1,2,Rear sensors,0,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,0,0,0,0,0,0,0,0,6986,2
377,Maruti Suzuki,Celerio,Lxi,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.1,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1410 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,67.07,90,5,Fabric,Manual,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Manual,235.0,0,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,0,0,Driver frontal airbag,1,0,0,0,3,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,5968,2
378,Maruti Suzuki,Celerio,Vxi,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.1,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1410 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,67.07,90,5,Fabric,Manual,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Manual,235.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,0,0,Driver frontal airbag,1,0,0,0,3,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,6511,2
379,Maruti Suzuki,Celerio,Vxi At,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.1,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1410 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,67.07,90,5,Fabric,Automatic,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Manual,235.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,0,Driver frontal airbag,1,0,0,0,3,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,7113,2
380,Maruti Suzuki,Celerio,Zxi,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.1,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1410 ,Electric_Power_Steering,All_Power_Windows,1,Remote,67.07,90,5,Fabric,Manual,0,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Manual,235.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,1,0,Driver frontal airbag,1,0,1,0,1,No_Parking_Assistance,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,0,0,0,0,0,0,0,6872,2
381,Maruti Suzuki,Celerio,Zxi (Opt),998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.1,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1410 ,Electric_Power_Steering,All_Power_Windows,1,Remote,67.07,90,5,Fabric,Manual,0,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Manual,235.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,0,2,No_Parking_Assistance,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,0,0,0,0,0,0,0,7437,2
382,Maruti Suzuki,Celerio,Vxi Cng Mt,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,CNG,Hatchback,5,3.977853492333897,31.79 km/kg,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1410 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,58.19,78,5,Fabric,Manual,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Manual,235.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,0,0,Driver frontal airbag,1,0,0,0,3,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,7420,2
383,Maruti Suzuki,Celerio,Zxi Ags,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.1,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1410 ,Electric_Power_Steering,All_Power_Windows,1,Remote,67.07,90,5,Fabric,Automatic,0,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Manual,235.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,1,0,Driver frontal airbag,1,0,1,0,1,No_Parking_Assistance,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,0,0,0,0,0,0,0,7474,2
384,Maruti Suzuki,Celerio,Lxi Mt (O),998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.1,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1410 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,67.07,90,5,Fabric,Manual,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Manual,235.0,0,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,2,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,6085,2
385,Maruti Suzuki,Celerio,Vxi (O) Mt,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.1,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1410 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,67.07,90,5,Fabric,Manual,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Manual,235.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,2,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,6611,2
386,Maruti Suzuki,Celerio,Vxi (O) Ags,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.1,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1410 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,67.07,90,5,Fabric,Automatic,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Manual,235.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,2,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,7213,2
387,Maruti Suzuki,Celerio,Zxi (O) Ags,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,35.0,Petrol,Hatchback,5,23.1,,5,165.0,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1410 ,Electric_Power_Steering,All_Power_Windows,1,Remote,67.07,90,5,Fabric,Automatic,0,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Manual,235.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,0,2,No_Parking_Assistance,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,0,0,0,0,0,0,0,7605,2
388,Hyundai,Grand I10 Prime,Era T Crdi,1120,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Diesel,Hatchback,5,3.977853492333897,,5,165.0,Solid Disc,Drum,MacPherson Strut,Coupled Torsion Beam Axle,1493 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,70.03,16,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Internal_Boot_lid,256.0,0,1,0,0,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Yes,Automatic,Analog,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,0,0,Driver frontal airbag,1,0,1,1,3,Rear sensors with camera,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,7721,2
